Sequence Name,Locustag,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
NZ_JACKUB010000028,H7J84_RS20035,H7J84_RS20035,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NW_024467859,ASPSYDRAFT_85288,XP_040709120.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NZ_LIPE01000003,AMK12_RS21335,WP_073959379.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NZ_CP023254,CK934_RS13050,WP_095838437.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NZ_JACDUU010000005,HNQ85_RS10875,WP_181537747.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NZ_CP054929,HUT08_RS31920,WP_176165097.1,SUPERFAMILY,SSF56176,IPR036318,FAD-bd_PCMH-like_sf,HOMOLOGOUS_SUPERFAMILY,FAD-binding/transporter-associated domain-like
NZ_CP060404,H7H31_RS03450,WP_187117764.1,SUPERFAMILY,SSF56176,IPR036318,FAD-bd_PCMH-like_sf,HOMOLOGOUS_SUPERFAMILY,FAD-binding/transporter-associated domain-like
NZ_CP114200,OYE22_RS03310,WP_277318996.1,SUPERFAMILY,SSF56176,IPR036318,FAD-bd_PCMH-like_sf,HOMOLOGOUS_SUPERFAMILY,FAD-binding/transporter-associated domain-like
NZ_CP019798,B1K54_RS02425,WP_078093363.1,SUPERFAMILY,SSF82153,IPR036378,FAS1_dom_sf,HOMOLOGOUS_SUPERFAMILY,FAS1 domain
NZ_CP019798,B1K54_RS02425,WP_078093363.1,GENE3D,G3DSA:2.30.180.10,IPR036378,FAS1_dom_sf,HOMOLOGOUS_SUPERFAMILY,FAS1 domain
NZ_CP015726,A7B19_RS45475,WP_107451048.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_GG657754,SSOG_RS00935,WP_050799714.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP047019,A7X85_RS24305,WP_112475808.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP015726,A7B19_RS45475,WP_107451048.1,SUPERFAMILY,SSF46785,IPR036390,WH_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,"""Winged helix"" DNA-binding domain"
NZ_GG657754,SSOG_RS00935,WP_050799714.1,SUPERFAMILY,SSF46785,IPR036390,WH_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,"""Winged helix"" DNA-binding domain"
NZ_CP042914,UC8_RS04490,WP_084427653.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_CP042914,UC8_RS04490,WP_084427653.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_CP036264,Mal15_RS17920,WP_167546893.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NC_005027,RB_RS21530,WP_164922330.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NC_005027,RB_RS21530,WP_164922330.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_CP036264,Mal15_RS17925,WP_167546894.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_CP036264,Mal15_RS17925,WP_167546894.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_CP037423,Enr13x_RS14945,WP_145387321.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_CP037423,Enr13x_RS14945,WP_145387321.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_CP118225,PSR62_RS02795,WP_274406310.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_CP118225,PSR62_RS02795,WP_274406310.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_SJPW01000005,Poly51_RS20435,WP_146459628.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_SJPW01000005,Poly51_RS20435,WP_146459628.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_SJPV01000007,Poly41_RS19275,WP_197231456.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NZ_SJPV01000007,Poly41_RS19275,WP_197231456.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_CP036525,K227x_RS17875,WP_246146859.1,GENE3D,G3DSA:1.10.1330.10,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Dockerin domain
NZ_CP036525,K227x_RS17875,WP_246146859.1,SUPERFAMILY,SSF63446,IPR036439,Dockerin_dom_sf,HOMOLOGOUS_SUPERFAMILY,Type I dockerin domain
NC_022571,CLSA_RS21370,WP_022750723.1,SUPERFAMILY,SSF90123,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,ABC transporter transmembrane region
NC_022571,CLSA_RS21370,WP_022750723.1,GENE3D,G3DSA:1.20.1560.10,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,"ABC transporter type 1, transmembrane domain"
NZ_CP016091,CLOBY_RS21055,WP_022750723.1,SUPERFAMILY,SSF90123,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,ABC transporter transmembrane region
NZ_CP016091,CLOBY_RS21055,WP_022750723.1,GENE3D,G3DSA:1.20.1560.10,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,"ABC transporter type 1, transmembrane domain"
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_JACJIE010000005,FHS33_RS13325,WP_142191419.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP022310,CD934_RS01230,WP_142230956.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP022310,CD934_RS01230,WP_142230956.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP022310,CD934_RS01230,WP_142230956.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP022310,CD934_RS01230,WP_142230956.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP022310,CD934_RS01230,WP_142230956.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP022310,CD934_RS01230,WP_142230956.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_JPLW01000007,ED92_RS35965,WP_037346386.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JPLW01000007,ED92_RS35965,WP_037346386.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_JPLW01000007,ED92_RS35965,WP_037346386.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_JPLW01000007,ED92_RS35965,WP_037346386.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP070349,JVX95_RS06860,WP_211156986.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP070349,JVX95_RS06860,WP_211156986.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP070349,JVX95_RS06860,WP_211156986.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP080998,K3U96_RS24005,WP_220691299.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP080998,K3U96_RS24005,WP_220691299.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP080998,K3U96_RS24005,WP_220691299.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_LT546237,BN4348_RS37890,WP_066911012.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_LT546237,BN4348_RS37890,WP_066911012.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_LT546237,BN4348_RS37890,WP_066911012.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NC_008726,MVAN_RS01375,WP_011777591.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NC_008726,MVAN_RS01375,WP_011777591.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NC_008726,MVAN_RS01375,WP_011777591.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP060055,HZU38_RS04480,WP_235881173.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP060055,HZU38_RS04480,WP_235881173.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP060055,HZU38_RS04480,WP_235881173.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP070380,JN090_RS18595,WP_208673199.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP070380,JN090_RS18595,WP_208673199.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP070380,JN090_RS18595,WP_208673199.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP082189,JN084_RS01210,WP_222883632.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP082189,JN084_RS01210,WP_222883632.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP082189,JN084_RS01210,WP_222883632.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP082190,JN085_RS01520,WP_222880192.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP082190,JN085_RS01520,WP_222880192.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP082302,K5L12_RS02010,WP_036368406.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP119199,PXR06_RS01410,WP_275571811.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP011773,AB431_RS02005,WP_047332984.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP011773,AB431_RS02005,WP_047332984.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP095864,MYK68_RS07245,WP_247867194.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP029711,DKM19_RS06290,WP_239514415.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NZ_CP029711,DKM19_RS06290,WP_239514415.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NC_002944,MAP_RS19285,WP_040963265.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JACKUB010000028,H7J84_RS20035,H7J84_RS20035,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_JACKUB010000028,H7J84_RS20035,H7J84_RS20035,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NC_020126,MYSTI_RS24640,WP_015350516.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
NC_020126,MYSTI_RS24640,WP_015350516.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP118225,PSR62_RS02795,WP_274406310.1,SUPERFAMILY,SSF52743,IPR036852,Peptidase_S8/S53_dom_sf,HOMOLOGOUS_SUPERFAMILY,Subtilisin-like
NZ_CP118225,PSR62_RS02795,WP_274406310.1,GENE3D,G3DSA:3.40.50.200,IPR036852,Peptidase_S8/S53_dom_sf,HOMOLOGOUS_SUPERFAMILY,Peptidase S8/S53 domain
NZ_CP118225,PSR62_RS02795,WP_274406310.1,GENE3D,G3DSA:3.40.50.200,IPR036852,Peptidase_S8/S53_dom_sf,HOMOLOGOUS_SUPERFAMILY,Peptidase S8/S53 domain
NZ_CP106881,M9799_RS13970,WP_231044504.1,GENE3D,G3DSA:3.40.250.10,IPR036873,Rhodanese-like_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP106881,M9799_RS13970,WP_231044504.1,GENE3D,G3DSA:3.40.250.10,IPR036873,Rhodanese-like_dom_sf,HOMOLOGOUS_SUPERFAMILY,
NZ_CP106881,M9799_RS13970,WP_231044504.1,SUPERFAMILY,SSF52821,IPR036873,Rhodanese-like_dom_sf,HOMOLOGOUS_SUPERFAMILY,Rhodanese/Cell cycle control phosphatase
NZ_CP106881,M9799_RS13970,WP_231044504.1,SUPERFAMILY,SSF52821,IPR036873,Rhodanese-like_dom_sf,HOMOLOGOUS_SUPERFAMILY,Rhodanese/Cell cycle control phosphatase
NZ_RBIQ01000007,CLV91_RS05625,WP_121064810.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_KB235924,PLEUR7319_RS0133295,WP_019509575.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_AP025733,ANSO36C_RS30820,WP_251960656.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_FOAI01000001,BMX29_RS00245,WP_092809462.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_AP023443,NSMS1_RS32925,WP_224095938.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP019798,B1K54_RS02425,WP_078093363.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP073582,KDD17_RS17525,WP_212706334.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_LT960614,HDIA_RS12255,WP_099556424.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP031946,D1823_RS12840,WP_117870601.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP045384,FIU92_RS00610,WP_152456714.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP046973,GQR42_RS20195,WP_158201345.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP102409,NOR97_RS00325,WP_257599878.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_PQWO01000009,C1752_RS15220,WP_110986930.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_AP018288,CDC32_RS33675,WP_096559380.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NC_019683,LEPTO7376_RS06320,WP_225901180.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_SIOO01000001,ELH89_RS16110,WP_130751349.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_SGWQ01000001,EV193_RS01605,WP_242613083.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_BMUQ01000011,IE289_RS26190,WP_190171405.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP051010,HEP87_RS37850,WP_248297023.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_KQ976354,WA1_RS09110,WP_017745370.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_AP024745,L3i22_RS19470,WP_221328379.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_VLKB01000007,CAL7102_RS06355,WP_127087328.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_JAJHUO010000016,LNK82_RS22500,WP_230569023.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_BNBR01000006,IE308_RS28690,WP_229909203.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP029788,DMT42_RS17935,WP_239513171.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_VISR01000020,FB157_RS30420,WP_261386624.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP007739,BMMGA3_RS08685,WP_004434413.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP026143,C0971_RS09195,WP_248891410.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_BMRO01000006,IEZ03_RS16390,WP_221480675.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP025407,CXR04_RS10460,WP_199850434.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
NZ_CP011492,AA958_RS24265,WP_047018063.1,SUPERFAMILY,SSF48317,IPR036938,P_Acid_Pase_2/haloperoxi_sf,HOMOLOGOUS_SUPERFAMILY,Acid phosphatase/Vanadium-dependent haloperoxidase
