Name,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
P-loop containing nucleoside triphosphate hydrolases,WP_161478968.1,SUPERFAMILY,SSF52540,IPR027417,P-loop_NTPase,HOMOLOGOUS_SUPERFAMILY,P-loop containing nucleoside triphosphate hydrolases
,WP_161478968.1,GENE3D,G3DSA:3.40.50.300,IPR027417,P-loop_NTPase,HOMOLOGOUS_SUPERFAMILY,
,WP_161478968.1,GENE3D,G3DSA:3.40.50.300,IPR027417,P-loop_NTPase,HOMOLOGOUS_SUPERFAMILY,
Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains,WP_056662283.1,SUPERFAMILY,SSF82714,IPR027463,AcrB_DN_DC_subdom,HOMOLOGOUS_SUPERFAMILY,Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains
Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains,WP_056662283.1,SUPERFAMILY,SSF82714,IPR027463,AcrB_DN_DC_subdom,HOMOLOGOUS_SUPERFAMILY,Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains
Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains,WP_056662283.1,GENE3D,G3DSA:3.30.2090.10,IPR027463,AcrB_DN_DC_subdom,HOMOLOGOUS_SUPERFAMILY,Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains
Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains,WP_056662283.1,GENE3D,G3DSA:3.30.2090.10,IPR027463,AcrB_DN_DC_subdom,HOMOLOGOUS_SUPERFAMILY,Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains
,WP_031504466.1,GENE3D,G3DSA:3.40.1550.10,IPR028976,CheC-like_sf,HOMOLOGOUS_SUPERFAMILY,
CheC-like,WP_031504466.1,SUPERFAMILY,SSF103039,IPR028976,CheC-like_sf,HOMOLOGOUS_SUPERFAMILY,CheC-like
,WP_041075526.1,GENE3D,G3DSA:3.40.1550.10,IPR028976,CheC-like_sf,HOMOLOGOUS_SUPERFAMILY,
CheC-like,WP_041075526.1,SUPERFAMILY,SSF103039,IPR028976,CheC-like_sf,HOMOLOGOUS_SUPERFAMILY,CheC-like
,WP_169833168.1,GENE3D,G3DSA:3.30.450.40,IPR029016,GAF-like_dom_sf,HOMOLOGOUS_SUPERFAMILY,
Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A,WP_086159750.1,GENE3D,G3DSA:3.90.550.10,IPR029044,Nucleotide-diphossugar_trans,HOMOLOGOUS_SUPERFAMILY,Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
Nucleotide-diphospho-sugar transferases,WP_086159750.1,SUPERFAMILY,SSF53448,IPR029044,Nucleotide-diphossugar_trans,HOMOLOGOUS_SUPERFAMILY,Nucleotide-diphospho-sugar transferases
Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A,WP_086159750.1,GENE3D,G3DSA:3.90.550.10,IPR029044,Nucleotide-diphossugar_trans,HOMOLOGOUS_SUPERFAMILY,Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
Nucleotide-diphospho-sugar transferases,WP_086159750.1,SUPERFAMILY,SSF53448,IPR029044,Nucleotide-diphossugar_trans,HOMOLOGOUS_SUPERFAMILY,Nucleotide-diphospho-sugar transferases
N-terminal nucleophile aminohydrolases (Ntn hydrolases),WP_253838431.1,SUPERFAMILY,SSF56235,IPR029055,Ntn_hydrolases_N,HOMOLOGOUS_SUPERFAMILY,N-terminal nucleophile aminohydrolases (Ntn hydrolases)
alpha/beta hydrolase,XP_014540705.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
alpha/beta-Hydrolases,XP_014540705.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta-Hydrolases,WP_003335759.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta hydrolase,WP_003335759.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
alpha/beta-Hydrolases,WP_018670344.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta hydrolase,WP_018670344.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
alpha/beta-Hydrolases,WP_101668611.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta hydrolase,WP_101668611.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
alpha/beta-Hydrolases,WP_119734491.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta hydrolase,WP_119734491.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
alpha/beta-Hydrolases,WP_121474592.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta hydrolase,WP_121474592.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
alpha/beta-Hydrolases,WP_068791798.1,SUPERFAMILY,SSF53474,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta-Hydrolases
alpha/beta hydrolase,WP_068791798.1,GENE3D,G3DSA:3.40.50.1820,IPR029058,AB_hydrolase_fold,HOMOLOGOUS_SUPERFAMILY,alpha/beta hydrolase
S-adenosyl-L-methionine-dependent methyltransferases,WP_013915596.1,SUPERFAMILY,SSF53335,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,S-adenosyl-L-methionine-dependent methyltransferases
Vaccinia Virus protein VP39,WP_013915596.1,GENE3D,G3DSA:3.40.50.150,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,Vaccinia Virus protein VP39
S-adenosyl-L-methionine-dependent methyltransferases,WP_014369465.1,SUPERFAMILY,SSF53335,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,S-adenosyl-L-methionine-dependent methyltransferases
Vaccinia Virus protein VP39,WP_014369465.1,GENE3D,G3DSA:3.40.50.150,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,Vaccinia Virus protein VP39
Vaccinia Virus protein VP39,WP_018734389.1,GENE3D,G3DSA:3.40.50.150,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,Vaccinia Virus protein VP39
S-adenosyl-L-methionine-dependent methyltransferases,WP_018734389.1,SUPERFAMILY,SSF53335,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,S-adenosyl-L-methionine-dependent methyltransferases
Vaccinia Virus protein VP39,WP_019871996.1,GENE3D,G3DSA:3.40.50.150,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,Vaccinia Virus protein VP39
S-adenosyl-L-methionine-dependent methyltransferases,WP_019871996.1,SUPERFAMILY,SSF53335,IPR029063,SAM-dependent_MTases_sf,HOMOLOGOUS_SUPERFAMILY,S-adenosyl-L-methionine-dependent methyltransferases
ALDEHYDE_DEHYDR_GLU,WP_139985978.1,PROSITE_PATTERNS,PS00687,IPR029510,Ald_DH_CS_GLU,CONSERVED_SITE,ALDEHYDE_DEHYDR_GLU
ALDEHYDE_DEHYDR_GLU,WP_247373980.1,PROSITE_PATTERNS,PS00687,IPR029510,Ald_DH_CS_GLU,CONSERVED_SITE,ALDEHYDE_DEHYDR_GLU
ALDEHYDE_DEHYDR_GLU,WP_247328080.1,PROSITE_PATTERNS,PS00687,IPR029510,Ald_DH_CS_GLU,CONSERVED_SITE,ALDEHYDE_DEHYDR_GLU
ALDEHYDE_DEHYDR_GLU,WP_247428496.1,PROSITE_PATTERNS,PS00687,IPR029510,Ald_DH_CS_GLU,CONSERVED_SITE,ALDEHYDE_DEHYDR_GLU
Nucleotide cyclase,WP_169833168.1,SUPERFAMILY,SSF55073,IPR029787,Nucleotide_cyclase,HOMOLOGOUS_SUPERFAMILY,Nucleotide cyclase
PT_fungal_PKS,XP_014540705.1,NCBIFAM,TIGR04532,IPR030918,PT_fungal_PKS,DOMAIN,PT_fungal_PKS
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
fluorinase,,NCBIFAM,TIGR04507,IPR030978,Fluorinase,FAMILY,fluorinase
SAT,XP_014540705.1,PFAM,PF16073,IPR032088,SAT,DOMAIN,SAT
NTF2-like,WP_020739607.1,SUPERFAMILY,SSF54427,IPR032710,NTF2-like_dom_sf,HOMOLOGOUS_SUPERFAMILY,NTF2-like
KAsynt_C_assoc,WP_013915596.1,PFAM,PF16197,IPR032821,PKS_assoc,DOMAIN,KAsynt_C_assoc
KAsynt_C_assoc,WP_014369465.1,PFAM,PF16197,IPR032821,PKS_assoc,DOMAIN,KAsynt_C_assoc
KAsynt_C_assoc,WP_156692277.1,PFAM,PF16197,IPR032821,PKS_assoc,DOMAIN,KAsynt_C_assoc
EAL domain,WP_169833168.1,GENE3D,G3DSA:3.20.20.450,IPR035919,EAL_sf,HOMOLOGOUS_SUPERFAMILY,EAL domain
EAL domain-like,WP_169833168.1,SUPERFAMILY,SSF141868,IPR035919,EAL_sf,HOMOLOGOUS_SUPERFAMILY,EAL domain-like
CAP,WP_110255722.1,GENE3D,G3DSA:3.40.33.10,IPR035940,CAP_sf,HOMOLOGOUS_SUPERFAMILY,CAP
,WP_014984241.1,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,WP_014984241.1,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,WP_042255560.1,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,WP_042255560.1,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,WP_126915329.1,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,WP_126915329.1,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,WP_004940355.1,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,WP_004940355.1,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,WP_268772670.1,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,WP_268772670.1,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,A6A29_RS39635,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,A6A29_RS39635,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
MFS general substrate transporter,XP_018063713.1,SUPERFAMILY,SSF103473,IPR036259,MFS_trans_sf,HOMOLOGOUS_SUPERFAMILY,MFS general substrate transporter
MFS general substrate transporter like domains,XP_018063713.1,GENE3D,G3DSA:1.20.1250.20,IPR036259,MFS_trans_sf,HOMOLOGOUS_SUPERFAMILY,MFS general substrate transporter like domains
MFS general substrate transporter like domains,XP_018063713.1,GENE3D,G3DSA:1.20.1250.20,IPR036259,MFS_trans_sf,HOMOLOGOUS_SUPERFAMILY,MFS general substrate transporter like domains
Bacterial exopeptidase dimerisation domain,WP_138874999.1,SUPERFAMILY,SSF55031,IPR036264,Bact_exopeptidase_dim_dom,HOMOLOGOUS_SUPERFAMILY,Bacterial exopeptidase dimerisation domain
LexA/Signal peptidase,WP_053375805.1,SUPERFAMILY,SSF51306,IPR036286,LexA/Signal_pep-like_sf,HOMOLOGOUS_SUPERFAMILY,LexA/Signal peptidase
LexA/Signal peptidase,WP_053375805.1,SUPERFAMILY,SSF51306,IPR036286,LexA/Signal_pep-like_sf,HOMOLOGOUS_SUPERFAMILY,LexA/Signal peptidase
NAD(P)-binding Rossmann-fold domains,WP_013915596.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_013915596.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_014369465.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_014369465.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_203960081.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_157734714.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_157734714.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_159765667.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_159765667.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_237896058.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_237896058.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_082667985.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
NAD(P)-binding Rossmann-fold domains,WP_043262977.1,SUPERFAMILY,SSF51735,IPR036291,NAD(P)-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,NAD(P)-binding Rossmann-fold domains
,WP_020739607.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_221322574.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_169495138.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_018734389.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_019871996.1,GENE3D,G3DSA:1.10.10.10,IPR036388,WH-like_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,
"""Winged helix"" DNA-binding domain",WP_018734389.1,SUPERFAMILY,SSF46785,IPR036390,WH_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,"""Winged helix"" DNA-binding domain"
"""Winged helix"" DNA-binding domain",WP_019871996.1,SUPERFAMILY,SSF46785,IPR036390,WH_DNA-bd_sf,HOMOLOGOUS_SUPERFAMILY,"""Winged helix"" DNA-binding domain"
,WP_091482701.1,GENE3D,G3DSA:3.40.225.10,IPR036409,Aldolase_II/adducin_N_sf,HOMOLOGOUS_SUPERFAMILY,
AraD/HMP-PK domain-like,WP_091482701.1,SUPERFAMILY,SSF53639,IPR036409,Aldolase_II/adducin_N_sf,HOMOLOGOUS_SUPERFAMILY,AraD/HMP-PK domain-like
,WP_031504466.1,GENE3D,G3DSA:2.30.330.10,IPR036429,SpoA-like_sf,HOMOLOGOUS_SUPERFAMILY,
Surface presentation of antigens (SPOA),WP_031504466.1,SUPERFAMILY,SSF101801,IPR036429,SpoA-like_sf,HOMOLOGOUS_SUPERFAMILY,Surface presentation of antigens (SPOA)
,WP_041075526.1,GENE3D,G3DSA:2.30.330.10,IPR036429,SpoA-like_sf,HOMOLOGOUS_SUPERFAMILY,
Surface presentation of antigens (SPOA),WP_041075526.1,SUPERFAMILY,SSF101801,IPR036429,SpoA-like_sf,HOMOLOGOUS_SUPERFAMILY,Surface presentation of antigens (SPOA)
,WP_126010499.1,GENE3D,G3DSA:3.30.70.1050,IPR036611,Trigger_fac_ribosome-bd_sf,HOMOLOGOUS_SUPERFAMILY,
Trigger factor ribosome-binding domain,WP_126010499.1,SUPERFAMILY,SSF102735,IPR036611,Trigger_fac_ribosome-bd_sf,HOMOLOGOUS_SUPERFAMILY,Trigger factor ribosome-binding domain
"ABC transporter type 1, transmembrane domain",WP_003262328.1,GENE3D,G3DSA:1.20.1560.10,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,"ABC transporter type 1, transmembrane domain"
ABC transporter transmembrane region,WP_003262328.1,SUPERFAMILY,SSF90123,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,ABC transporter transmembrane region
"ABC transporter type 1, transmembrane domain",WP_172771138.1,GENE3D,G3DSA:1.20.1560.10,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,"ABC transporter type 1, transmembrane domain"
ABC transporter transmembrane region,WP_172771138.1,SUPERFAMILY,SSF90123,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,ABC transporter transmembrane region
"ABC transporter type 1, transmembrane domain",WP_100405830.1,GENE3D,G3DSA:1.20.1560.10,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,"ABC transporter type 1, transmembrane domain"
ABC transporter transmembrane region,WP_100405830.1,SUPERFAMILY,SSF90123,IPR036640,ABC1_TM_sf,HOMOLOGOUS_SUPERFAMILY,ABC transporter transmembrane region
,WP_135078903.1,GENE3D,G3DSA:3.20.20.30,IPR036661,Luciferase-like_sf,HOMOLOGOUS_SUPERFAMILY,
Bacterial luciferase-like,WP_135078903.1,SUPERFAMILY,SSF51679,IPR036661,Luciferase-like_sf,HOMOLOGOUS_SUPERFAMILY,Bacterial luciferase-like
,WP_169495138.1,GENE3D,G3DSA:3.30.450.80,IPR036693,TF_LuxR_autoind-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,
Pheromone-binding domain of LuxR-like quorum-sensing transcription factors,WP_169495138.1,SUPERFAMILY,SSF75516,IPR036693,TF_LuxR_autoind-bd_dom_sf,HOMOLOGOUS_SUPERFAMILY,Pheromone-binding domain of LuxR-like quorum-sensing transcription factors
ACP-like,WP_013915596.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_013915596.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_013915596.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_013915596.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_013915596.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_014369465.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_014369465.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_014369465.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_014369465.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_014369465.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
,XP_014540705.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,XP_014540705.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,XP_014540705.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_003335759.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_003335759.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_003335759.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_052961099.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_052961099.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_052961099.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_018670344.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_018670344.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_018670344.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_157734714.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_157734714.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_101668611.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_101668611.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_101668611.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_119734491.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_119734491.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_119734491.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_121474592.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_121474592.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_121474592.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_156692277.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_156692277.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_156692277.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
,WP_156692277.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_167472041.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_167472041.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_167472041.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_159765667.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_159765667.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_237896058.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
,WP_237896058.1,GENE3D,G3DSA:1.10.1200.10,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,
ACP-like,WP_232241563.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
ACP-like,WP_232241563.1,SUPERFAMILY,SSF47336,IPR036736,ACP-like_sf,HOMOLOGOUS_SUPERFAMILY,ACP-like
