Name,Sequence Name,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
,NBC_01327_CP108383_PRJNA747871:OG326_13090,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01327_CP108383_PRJNA747871:OG326_13090,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01255_CP108474_PRJNA747871:OG357_35475,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01255_CP108474_PRJNA747871:OG357_35475,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00722_CP108989_PRJNA747871:OHA45_19920,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00722_CP108989_PRJNA747871:OHA45_19920,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00984_CP108735_PRJNA747871:OG520_41900,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00984_CP108735_PRJNA747871:OG520_41900,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01018_CP108682_PRJNA747871:OG554_28925,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01018_CP108682_PRJNA747871:OG554_28925,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01630_CP109279_PRJNA747871:OH763_27610,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01630_CP109279_PRJNA747871:OH763_27610,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01652_CP109255_PRJNA747871:OH733_09375,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01652_CP109255_PRJNA747871:OH733_09375,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01250_CP108476_PRJNA747871:OG500_22350,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01250_CP108476_PRJNA747871:OG500_22350,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01302_CP108404_PRJNA747871:OG294_23195,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01302_CP108404_PRJNA747871:OG294_23195,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01135_CP108638_PRJNA747871:OG268_21045,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01135_CP108638_PRJNA747871:OG268_21045,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01365_CP109583_PRJNA747871:OG711_22190,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01365_CP109583_PRJNA747871:OG711_22190,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01624_CP109290_PRJNA747871:OG924_15990,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01624_CP109290_PRJNA747871:OG924_15990,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00267_CP108076_PRJNA747871:OG860_18630,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00267_CP108076_PRJNA747871:OG860_18630,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00377_CP107958_PRJNA747871:OHS71_18615,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00377_CP107958_PRJNA747871:OHS71_18615,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00456_CP107906_PRJNA747871:OHB29_24965,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00456_CP107906_PRJNA747871:OHB29_24965,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00637_CP109046_PRJNA747871:OG440_16215,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00637_CP109046_PRJNA747871:OG440_16215,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01268_CP108454_PRJNA747871:OG309_16440,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01268_CP108454_PRJNA747871:OG309_16440,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01723_CP109171_PRJNA747871:OIE75_20865,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01723_CP109171_PRJNA747871:OIE75_20865,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00055_CP108259_PRJNA747871:OHU31_17940,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00055_CP108259_PRJNA747871:OHU31_17940,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00121_CP108194_PRJNA747871:OG830_17695,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00121_CP108194_PRJNA747871:OG830_17695,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00191_CP108130_PRJNA747871:OHT93_21110,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00191_CP108130_PRJNA747871:OHT93_21110,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00208_CP108123_PRJNA747871:OG911_25620,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00208_CP108123_PRJNA747871:OG911_25620,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00316_CP108023_PRJNA747871:OG878_22305,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00316_CP108023_PRJNA747871:OG878_22305,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00322_CP108019_PRJNA747871:OG905_18410,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00322_CP108019_PRJNA747871:OG905_18410,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00353_CP107985_PRJNA747871:OHA88_26075,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00353_CP107985_PRJNA747871:OHA88_26075,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00421_CP107929_PRJNA747871:OHQ87_19365,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00421_CP107929_PRJNA747871:OHQ87_19365,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00525_CP107834_PRJNA747871:OG710_15365,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00525_CP107834_PRJNA747871:OG710_15365,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00562_CP107791_PRJNA747871:OHA33_18370,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00562_CP107791_PRJNA747871:OHA33_18370,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00623_CP107748_PRJNA747871:OHN35_24730,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00623_CP107748_PRJNA747871:OHN35_24730,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00624_CP107746_PRJNA747871:OHN15_17470,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00624_CP107746_PRJNA747871:OHN15_17470,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00724_CP108985_PRJNA747871:OHB17_18470,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00724_CP108985_PRJNA747871:OHB17_18470,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00842_CP108850_PRJNA747871:OH821_19805,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00842_CP108850_PRJNA747871:OH821_19805,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00873_CP108803_PRJNA747871:OH809_23490,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00873_CP108803_PRJNA747871:OH809_23490,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00879_CP108799_PRJNA747871:OH805_16035,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00879_CP108799_PRJNA747871:OH805_16035,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_00885_CP108796_PRJNA747871:OHA61_16370,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_00885_CP108796_PRJNA747871:OHA61_16370,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01230_CP108522_PRJNA747871:OG763_25460,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01230_CP108522_PRJNA747871:OG763_25460,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01260_CP108464_PRJNA747871:OG322_20515,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01260_CP108464_PRJNA747871:OG322_20515,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01283_CP108430_PRJNA747871:OG302_19710,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01283_CP108430_PRJNA747871:OG302_19710,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01318_CP108392_PRJNA747871:OG243_25165,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01318_CP108392_PRJNA747871:OG243_25165,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01320_CP108390_PRJNA747871:OG395_29835,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01320_CP108390_PRJNA747871:OG395_29835,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01324_CP108385_PRJNA747871:OG384_16485,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01324_CP108385_PRJNA747871:OG384_16485,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01383_CP109561_PRJNA747871:OG209_23055,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01383_CP109561_PRJNA747871:OG209_23055,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01410_CP109530_PRJNA747871:OG741_22420,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01410_CP109530_PRJNA747871:OG741_22420,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01527_CP109395_PRJNA747871:OG612_18315,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01527_CP109395_PRJNA747871:OG612_18315,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01544_CP109384_PRJNA747871:OH782_23535,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01544_CP109384_PRJNA747871:OH782_23535,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01550_CP109376_PRJNA747871:OH781_17650,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01550_CP109376_PRJNA747871:OH781_17650,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01578_CP109346_PRJNA747871:OH776_19450,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01578_CP109346_PRJNA747871:OH776_19450,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01579_CP109344_PRJNA747871:OHA20_25710,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01579_CP109344_PRJNA747871:OHA20_25710,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01617_CP109298_PRJNA747871:OG784_18495,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01617_CP109298_PRJNA747871:OG784_18495,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01618_CP109297_PRJNA747871:OH735_16505,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01618_CP109297_PRJNA747871:OH735_16505,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01620_CP109296_PRJNA747871:OG987_18390,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01620_CP109296_PRJNA747871:OG987_18390,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01637_CP109274_PRJNA747871:OG891_19835,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01637_CP109274_PRJNA747871:OG891_19835,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01643_CP109266_PRJNA747871:OHB03_19450,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01643_CP109266_PRJNA747871:OHB03_19450,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01653_CP109254_PRJNA747871:OH719_27035,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01653_CP109254_PRJNA747871:OH719_27035,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01707_CP109190_PRJNA747871:OG963_25345,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01707_CP109190_PRJNA747871:OG963_25345,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01717_CP109178_PRJNA747871:OHB49_23720,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01717_CP109178_PRJNA747871:OHB49_23720,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01718_CP109174_PRJNA747871:OG957_22635,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01718_CP109174_PRJNA747871:OG957_22635,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01724_CP109169_PRJNA747871:OG894_23870,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01724_CP109169_PRJNA747871:OG894_23870,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01727_CP109163_PRJNA747871:OIE76_18725,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
Antibiotic binding domain of TipA-like multidrug resistance regulators,NBC_01727_CP109163_PRJNA747871:OIE76_18725,SUPERFAMILY,SSF89082,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,Antibiotic binding domain of TipA-like multidrug resistance regulators
,NBC_01744_CP109148_PRJNA747871:OIE70_24605,GENE3D,G3DSA:1.10.490.50,IPR036244,TipA-like_antibiotic-bd,HOMOLOGOUS_SUPERFAMILY,
